TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,Days,Years
109407,Undocumented,Prunus serrulata :: Ornamental Cherry,185 BELGRAVE AVE,2.0,Sidewalk: Curb side : Cutout,Private,2015-06-29 00:00:00,3,3x3,37.75937145,-122.4512996,3145,8.616438356164384
180599,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,130 Trumbull St,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-11 10:49:00,3,Width 2ft,37.73075192,-122.4276527,2309,6.326027397260274
90413,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,101X McCoppin St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-02-21 00:00:00,3,3x3,37.7715395,-122.4225349,5830,15.972602739726028
54684,Permitted Site,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1234 10th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1992-04-30 00:00:00,14,3x3,37.76520906,-122.4673783,11605,31.794520547945204
116918,Undocumented,Pyrus kawakamii :: Evergreen Pear,1390x TENNESSEE ST,1.0,Sidewalk: Curb side : Cutout,Private,2016-11-22 00:00:00,3,5x5,37.7542393,-122.3896909,2633,7.213698630136986
43102,Permitted Site,Lophostemon confertus :: Brisbane Box,83-91 McAllister St,3.0,Sidewalk: Curb side : Cutout,Private,2000-07-07 00:00:00,3,,37.78087527,-122.4135126,8615,23.602739726027398
46985,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2011 26th St,4.0,Sidewalk: Curb side : Cutout,Private,2002-05-01 00:00:00,5,,37.75095657,-122.39922,7952,21.786301369863015
22050,DPW Maintained,Lophostemon confertus :: Brisbane Box,3000 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,1995-01-31 00:00:00,12,3X3,37.75130109,-122.3877749,10599,29.03835616438356
5395,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,347 Dolores St,4.0,Sidewalk: Curb side : Cutout,DPW,2014-01-08 00:00:00,3,6x6,37.76380512,-122.4261471,3682,10.087671232876712
68141,DPW Maintained,Tristania conferta ::,2528 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,1993-05-20 00:00:00,14,,37.78503113,-122.4421102,11220,30.73972602739726
201592,DPW Maintained,Lophostemon confertus :: Brisbane Box,501 Donahue St,4.0,Sidewalk: Curb side : Cutout,Private,2017-07-12 00:00:00,3,Width 4ft,37.72837413,-122.3704688,2401,6.578082191780822
117136,Section 143,Eriobotrya deflexa :: Bronze Loquat,2203x NEWCOMB AVE,1.0,Sidewalk: Curb side : Cutout,Private,2016-07-13 00:00:00,3,3x3,37.74161138,-122.4011549,2765,7.575342465753424
83502,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1921 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-11 00:00:00,4,3x3,37.7927285,-122.4249759,5719,15.668493150684931
24762,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,337 Point Lobos Ave,2.0,Sidewalk: Curb side : Cutout,Private,2004-03-23 00:00:00,3,3X3,37.77974865,-122.5070106,7260,19.89041095890411
226527,DPW Maintained,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,635 Potrero Ave,4.0,Sidewalk: Curb side : Cutout,Private,2017-12-28 00:00:00,3,3x3,37.76139984,-122.4069889,2232,6.115068493150685
87178,DPW Maintained,Prunus cerasifera :: Cherry Plum,1850 Rivera St,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-24 00:00:00,3,3x3,37.74640505,-122.4863237,5858,16.04931506849315
45112,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1836 Santiago St,1.0,Sidewalk: Curb side : Cutout,Private,2001-05-08 00:00:00,6,,37.74448515,-122.4872458,8310,22.767123287671232
84792,DPW Maintained,Lophostemon confertus :: Brisbane Box,308 Townsend St,1.0,Sidewalk: Curb side : Cutout,Private,2007-03-13 00:00:00,10,3x3,37.77705728,-122.3952081,6175,16.91780821917808
75166,Undocumented,Ulmus parvifolia :: Chinese Elm,199X RUSS ST,1.0,Sidewalk: Curb side : Cutout,Private,1995-09-09 00:00:00,5,5x5,37.77824337,-122.4074984,10378,28.432876712328767
90483,DPW Maintained,Olea europaea :: Olive Tree,250 25th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2008-03-27 00:00:00,3,3x3,37.78496756,-122.4849943,5795,15.876712328767123
79557,Permitted Site,Prunus x yedoensis 'Akebono' :: Daybreak Yoshino Cherry,153 Buchanan St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-29 00:00:00,3,3x3,37.7711419,-122.4269694,3327,9.115068493150686
103695,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1X Hill St,2.0,Sidewalk: Curb side : Cutout,Private,2016-08-04 00:00:00,3,3x3,37.75603638,-122.4221278,2743,7.515068493150685
261064,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,4278 25th St,2.0,Sidewalk: Curb side : Cutout,DPW,2019-11-04 00:00:00,3,,37.74964646,-122.435653,1556,4.263013698630137
15328,Permitted Site,Pittosporum undulatum :: Victorian Box,1715X Mission St,2.0,Sidewalk: Curb side : Cutout,Private,2004-08-26 00:00:00,6,3X3,37.76978855,-122.4198278,7104,19.46301369863014
26985,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1353 Silver Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-01-29 00:00:00,3,3X3,37.73125989,-122.4096801,5487,15.032876712328767
69408,DPW Maintained,Prunus cerasifera :: Cherry Plum,981 Prague St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-09 00:00:00,4,,37.70995745,-122.4364585,10866,29.76986301369863
7803,DPW Maintained,Lophostemon confertus :: Brisbane Box,690X Franklin St,3.0,Sidewalk: Curb side : Cutout,DPW,1992-05-26 00:00:00,6,3X3,37.78076624,-122.4219881,11579,31.723287671232878
39515,Permitted Site,Prunus serrulata :: Ornamental Cherry,62 Vicksburg St,1.0,Sidewalk: Curb side : Cutout,Private,1998-12-28 00:00:00,2,,37.75383437,-122.4288439,9172,25.12876712328767
94347,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1160 Battery St,4.0,Sidewalk: Curb side : Cutout,Private,2010-07-19 00:00:00,14,3x3,37.80180966,-122.4016168,4951,13.564383561643835
46845,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,135 Naples St,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-25 00:00:00,9,4x4,37.7264619,-122.4268848,7958,21.802739726027397
29016,Permitted Site,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,13X 10th St,4.0,Sidewalk: Curb side : Cutout,Private,2005-12-27 00:00:00,3,3x3,37.77613825,-122.4168722,6616,18.126027397260273
84706,DPW Maintained,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,1314 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-19 00:00:00,2,3x3,37.77501978,-122.4382131,5711,15.646575342465754
319,Permitted Site,Lophostemon confertus :: Brisbane Box,3488X 19th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-03-12 00:00:00,4,2,37.72504926,-122.474754,9098,24.926027397260274
33120,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',2333 Greenwich St,1.0,Sidewalk: Curb side : Cutout,Private,1998-01-26 00:00:00,4,,37.79860623,-122.4381051,9508,26.04931506849315
3646,DPW Maintained,Quercus ilex :: Holly Oak,100X Cargo Way,82.0,Sidewalk: Curb side : Cutout,Port,2017-04-10 10:16:00,3,3X3,37.74350557,-122.3823227,2493,6.83013698630137
52985,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,483 Harkness Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-08-08 00:00:00,5,,37.71833509,-122.4066608,6392,17.512328767123286
61818,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,3740 25TH ST,1.0,Sidewalk: Curb side : Cutout,Private,1985-02-04 00:00:00,14,4x4,37.75042264,-122.4235525,14247,39.032876712328765
51840,DPW Maintained,Lophostemon confertus :: Brisbane Box,421 Turk St,2.0,Sidewalk: Curb side : Cutout,Private,2014-11-13 00:00:00,3,,37.78244541,-122.4161263,3373,9.241095890410959
81429,DPW Maintained,Cordyline australis :: Dracena Palm,1307-1307 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-24 00:00:00,2,3x3,37.76196782,-122.5082604,5858,16.04931506849315
26375,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2643 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1997-12-17 00:00:00,3,3X3,37.7156485,-122.4507191,9548,26.15890410958904
95272,DPW Maintained,Lophostemon confertus :: Brisbane Box,2245 Jones St,11.0,Sidewalk: Curb side : Cutout,SFUSD,2011-06-08 00:00:00,3,3x3,37.80189968,-122.4165966,4627,12.676712328767124
6858,DPW Maintained,Lophostemon confertus :: Brisbane Box,2865X Alemany Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1992-01-17 00:00:00,15,3X3,37.7123737,-122.4513401,11709,32.07945205479452
198589,Planning Code 138.1 required,Ulmus parvifolia :: Chinese Elm,980 16th St,9.0,Sidewalk: Curb side : Cutout,Private,2018-03-20 00:00:00,3,Width 4ft,37.76654787,-122.3964596,2150,5.890410958904109
22073,Permitted Site,Lophostemon confertus :: Brisbane Box,3101 03rd St,1.0,Sidewalk: Curb side : Cutout,Private,2000-12-19 00:00:00,3,3X3,37.749588,-122.387299,8450,23.15068493150685
40002,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,881 Innes Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-02-03 00:00:00,8,,37.73172156,-122.3754563,9135,25.027397260273972
260830,Planning Code 138.1 required,Callistemon viminalis :: Weeping Bottlebrush,165 Cerritos Ave,3.0,Sidewalk: Property side : Yard,Private,2019-10-10 00:00:00,3,3x3,37.72635473,-122.4703793,1581,4.331506849315068
38988,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,300x San Bruno Ave,5.0,Sidewalk: Curb side : Cutout,Private,1998-11-17 00:00:00,5,3x3,37.76533684,-122.4056357,9213,25.24109589041096
16036,DPW Maintained,Lophostemon confertus :: Brisbane Box,160 Monterey Blvd,4.0,Sidewalk: Curb side : Cutout,Private,2007-03-11 00:00:00,3,3X3,37.7316802,-122.4388875,6177,16.923287671232877
9540,Permitted Site,Schinus terebinthifolius :: Brazilian Pepper,1100X Golden Gate Ave,8.0,Sidewalk: Curb side : Cutout,Rec/Park,1994-10-14 00:00:00,3,3X3,37.78005377,-122.4286538,10708,29.336986301369862
29385,DPW Maintained,Tristania conferta ::,3199X Ingalls St,5.0,Sidewalk: Curb side : Cutout,Private,2006-02-28 00:00:00,4,3x3,37.71932071,-122.3927096,6553,17.953424657534246
92390,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,2237 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-29 00:00:00,1,3x3,37.7454133,-122.4909767,5306,14.536986301369863
94714,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,248 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2010-10-28 00:00:00,2,3x3,37.78376037,-122.4665393,4850,13.287671232876713
59848,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1263 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1981-09-23 00:00:00,15,,37.73033579,-122.3846788,15477,42.4027397260274
52747,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,888 Howard St,4.0,Sidewalk: Curb side : Cutout,Private,2006-04-28 00:00:00,6,3x3,37.78179855,-122.4047115,6494,17.791780821917808
139660,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,929 BRODERICK ST,1.0,Sidewalk: Curb side : Yard,Private,2018-02-16 00:00:00,3,Width 0ft,37.77894755,-122.4403862,2182,5.978082191780822
115347,Planning Code 138.1 required,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,398X HARRISON ST,2.0,Sidewalk: Curb side : Cutout,Private,2016-12-28 00:00:00,3,4x4,37.78720559,-122.392385,2597,7.115068493150685
5621,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1200 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,1997-06-12 00:00:00,12,3X3,37.7500393,-122.4251407,9736,26.673972602739727
25852,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,800X The Embarcadero,16.0,Sidewalk: Curb side : Cutout,Port,1995-10-30 00:00:00,6,4X4,37.80227853,-122.4001002,10327,28.293150684931508
68397,DPW Maintained,Lagunaria patersonii :: Primrose Tree,88 Lyell St,1.0,Sidewalk: Curb side : Cutout,Private,2020-04-02 00:00:00,3,,37.73132158,-122.4315942,1406,3.852054794520548
120500,DPW Maintained,Acer palmatum :: Japanese Maple,50X Ecker St,3.0,Sidewalk: Curb side : Cutout,Private,2016-10-13 00:00:00,3,3x3,37.7893609,-122.3985889,2673,7.323287671232877
27211,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,302 Silver Ave,18.0,Sidewalk: Curb side : Cutout,Private,1999-06-08 00:00:00,6,3X3,37.72847167,-122.4293552,9010,24.684931506849313
33977,DPW Maintained,Prunus cerasifera :: Cherry Plum,344 17th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1997-04-21 00:00:00,6,,37.78160547,-122.4761594,9788,26.816438356164383
26164,DPW Maintained,Lophostemon confertus :: Brisbane Box,1801 Lombard St,3.0,Sidewalk: Curb side : Cutout,Private,2016-01-14 00:00:00,8,3x3,37.80033017,-122.4313775,2946,8.07123287671233
180628,DPW Maintained,Pittosporum undulatum :: Victorian Box,339 Cordova St,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-11 11:40:00,3,Width 8ft,37.71039009,-122.4349568,2309,6.326027397260274
6881,Permitted Site,Lophostemon confertus :: Brisbane Box,259 Fell St,2.0,Sidewalk: Curb side : Cutout,Private,1995-01-07 00:00:00,6,3X3,37.77598462,-122.4219341,10623,29.104109589041094
8452,DPW Maintained,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,1850X Geary Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,2005-01-30 00:00:00,3,3X3,37.78447673,-122.4338172,6947,19.03287671232877
160521,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,786 Madrid St,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-18 11:59:00,3,Width 0ft,37.71721699,-122.4362199,2302,6.306849315068493
554,DPW Maintained,Ficus microcarpa :: Chinese Banyan,2912X 24th St,1.0,Sidewalk: Curb side : Cutout,DPW,2021-06-08 11:16:00,3,3x3,37.7527712,-122.4104068,973,2.665753424657534
31076,DPW Maintained,Ulmus parvifolia :: Chinese Elm,1700X 15th St,2.0,Sidewalk: Curb side : Cutout,Private,1995-03-21 00:00:00,8,,37.7665693,-122.422425,10550,28.904109589041095
23114,DPW Maintained,Lophostemon confertus :: Brisbane Box,1461 Valencia St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-09 00:00:00,20,3X3,37.74958323,-122.4203107,10470,28.684931506849313
37598,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',739 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-26 00:00:00,4,,37.77437007,-122.4692525,9357,25.635616438356163
15296,DPW Maintained,Hymenosporum flavum :: Sweet Shade,1625 Mission St,2.0,Sidewalk: Curb side : Cutout,DPW,1995-03-02 00:00:00,3,3X3,37.77227549,-122.4189499,10569,28.956164383561642
160654,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,527 London St,1.0,Sidewalk: Curb side : Cutout,Private,2017-11-06 00:00:00,3,3x3,37.72070504,-122.4366739,2284,6.257534246575342
86515,DPW Maintained,Hymenosporum flavum :: Sweetshade,1217 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2016-09-19 13:26:00,3,3x3,37.76471979,-122.4858759,2696,7.3863013698630136
53446,DPW Maintained,Ligustrum lucidum :: Glossy Privet,1145 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1986-05-23 00:00:00,13,,37.79926497,-122.4180412,13774,37.73698630136986
45563,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3500 Clay St,2.0,Sidewalk: Curb side : Cutout,Private,2001-07-24 00:00:00,11,,37.78867278,-122.4507119,8233,22.556164383561644
73619,DPW Maintained,Cordyline australis :: Dracena Palm,3743-3743 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,2011-08-22 00:00:00,8,,37.77555555,-122.4990974,4552,12.471232876712328
43882,DPW Maintained,Olea europaea :: Olive Tree,2735 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-08-03 00:00:00,12,,37.776894,-122.4557537,8588,23.528767123287672
94108,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,311X Hayes St,2.0,Sidewalk: Curb side : Cutout,Private,2010-06-09 00:00:00,3,3x3,37.77698296,-122.4216336,4991,13.673972602739726
9209,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,6239 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,2015-09-17 00:00:00,3,3X3,37.77980617,-122.4864812,3065,8.397260273972602
5466,Permitted Site,Magnolia grandiflora :: Southern Magnolia,600X Dolores St,6.0,Sidewalk: Curb side : Cutout,Rec/Park,1990-03-20 00:00:00,25,6,37.7593944,-122.4260515,12377,33.90958904109589
49424,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,195 Lexington St,2.0,Sidewalk: Curb side : Cutout,Private,2003-03-25 00:00:00,9,3x3,37.76026234,-122.4205803,7624,20.887671232876713
90473,DPW Maintained,Pyrus calleryana :: Ornamental Pear,432 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-17 00:00:00,3,3x3,37.78141398,-122.4847363,5805,15.904109589041095
38564,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1480 Newcomb Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-09-17 00:00:00,3,,37.73398648,-122.3874214,9274,25.40821917808219
43083,DPW Maintained,Pyrus calleryana :: Ornamental Pear,220 Jones St,2.0,Sidewalk: Curb side : Cutout,Private,2008-06-23 00:00:00,3,3x3,37.78338249,-122.4123941,5707,15.635616438356164
41773,DPW Maintained,Prunus cerasifera :: Cherry Plum,1045 Mason St,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-19 00:00:00,5,,37.79326707,-122.4112086,8633,23.65205479452055
15610,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,3350 Mission St,5.0,Sidewalk: Curb side : Cutout,Private,1995-04-18 00:00:00,3,3x3,37.74282004,-122.4217812,10522,28.827397260273973
253073,DPW Maintained,Acer rubrum 'Armstrong' :: Armstrong Red Maple,2849X Alemany Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,2017-10-13 11:54:00,3,3X3,37.71322587,-122.4500992,2307,6.32054794520548
28292,DPW Maintained,Lophostemon confertus :: Brisbane Box,1000X Cesar Chavez St,3.0,Sidewalk: Curb side : Cutout,Private,2011-06-11 00:00:00,3,3x3,37.75031715,-122.3881171,4624,12.668493150684931
40355,Permitted Site,Ficus nitida :: Laurel Fig,379 TEHAMA ST,9.0,Sidewalk: Curb side : Cutout,Private,1999-05-17 00:00:00,8,,37.78129638,-122.4040259,9032,24.745205479452054
60555,DPW Maintained,Maytenus boaria :: Mayten,626 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-09 00:00:00,13,,37.77710818,-122.4951927,15035,41.19178082191781
113060,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2775 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,2015-09-03 00:00:00,5,3x3,37.79416481,-122.4429124,3079,8.435616438356165
73437,DPW Maintained,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,201 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-07 00:00:00,8,4x4,37.78442639,-122.4699806,5875,16.095890410958905
69456,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,471 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-16 00:00:00,5,,37.78033835,-122.4934309,10859,29.75068493150685
66561,DPW Maintained,Cupressus sempervirens :: Italian Cypress,2750 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,Private,1991-04-10 00:00:00,2,,37.78247496,-122.4486069,11991,32.85205479452055
9452,DPW Maintained,Pistacia chinensis :: Chinese Pistache,800X Golden Gate Ave,8.0,Sidewalk: Curb side : Cutout,Rec/Park,1998-02-17 00:00:00,3,3X3,37.78060577,-122.4245273,9486,25.98904109589041
33237,DPW Maintained,Arbutus unedo :: Strawberry Tree,2571 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-07 00:00:00,4,,37.7395879,-122.4819762,9953,27.268493150684932
14560,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1014 Masonic Ave,1.0,Sidewalk: Curb side : Cutout,Private,1997-05-21 00:00:00,6,3X3,37.77179952,-122.4455568,9758,26.734246575342464
13913,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1072 Market St,2.0,Sidewalk: Curb side : Cutout,DPW,2002-05-17 00:00:00,14,4X4,37.78131873,-122.4116354,7936,21.742465753424657
13102,DPW Maintained,Lophostemon confertus :: Brisbane Box,1506 Lombard St,1.0,Sidewalk: Curb side : Cutout,DPW,2017-02-14 09:54:00,3,4X4,37.80117928,-122.4264707,2548,6.980821917808219
160485,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,200 France Ave,3.0,Sidewalk: Curb side : Cutout,Private,2019-10-05 00:00:00,0,Width 0ft,37.71906279,-122.436453,1586,4.345205479452055
85227,DPW Maintained,Koelreuteria paniculata :: Golden Rain Tree,355 Berry St,5.0,Sidewalk: Curb side : Cutout,Private,2007-07-19 00:00:00,10,,37.77245102,-122.3974587,6047,16.567123287671233
54955,DPW Maintained,Cordyline australis :: Dracena Palm,1559 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2012-09-18 00:00:00,2,,37.75757164,-122.5036533,4159,11.394520547945206
92086,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,710 Powell St,2.0,Sidewalk: Curb side : Cutout,Private,2009-06-23 00:00:00,5,3x3,37.79135711,-122.4089578,5342,14.635616438356164
61893,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1698 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-03-15 00:00:00,12,,37.75603438,-122.4819014,14208,38.92602739726028
7992,DPW Maintained,Pyrus calleryana :: Ornamental Pear,2247 Franklin St,1.0,Sidewalk: Curb side : Cutout,Private,2007-02-01 00:00:00,3,3X3,37.79517921,-122.42508,6215,17.027397260273972
43859,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,500 Crestlake Dr,2.0,Sidewalk: Curb side : Cutout,Private,2000-07-27 00:00:00,2,,37.73578963,-122.4903584,8595,23.54794520547945
100791,Undocumented,Syagrus romanzoffianum :: Queen Palm,1221 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,2012-09-10 00:00:00,2,3x3,37.77333839,-122.4089643,4167,11.416438356164383
130408,DPW Maintained,Lophostemon confertus :: Brisbane Box,617 Battery St,2.0,Sidewalk: Curb side : Cutout,Private,2018-04-09 00:00:00,3,Width 3ft,37.79726832,-122.400884,2130,5.835616438356165
261373,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,1701x 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-01-07 00:00:00,3,3x3,37.75486949,-122.5014399,1492,4.087671232876712
60908,DPW Maintained,Prunus cerasifera :: Cherry Plum,290 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1983-05-19 00:00:00,11,,37.7826061,-122.4794762,14874,40.75068493150685
25554,Permitted Site,Melaleuca quinquenervia :: Cajeput,2X Industrial St,4.0,Sidewalk: Curb side : Cutout,Private,1997-06-11 00:00:00,24,3X3,37.73997392,-122.3997135,9737,26.676712328767124
28704,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,3004 San Bruno Ave,2.0,Sidewalk: Curb side : Cutout,Private,2008-04-28 00:00:00,16,3x3,37.7237374,-122.402066,5763,15.789041095890411
226227,Permitted Site,Quercus suber :: Cork Oak,2955 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,2020-10-19 00:00:00,3,6x6,37.75569135,-122.4135405,1206,3.304109589041096
11465,Permitted Site,Pyrus kawakamii :: Evergreen Pear,12 Jakey Ct,3.0,Sidewalk: Curb side : Cutout,Private,1992-09-22 00:00:00,6,3X3,37.73506308,-122.3843868,11460,31.397260273972602
91602,DPW Maintained,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,754 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-01 00:00:00,3,3x3,37.76106522,-122.417254,6187,16.95068493150685
52340,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,19 Clementina St,5.0,Sidewalk: Curb side : Cutout,Private,2005-12-06 00:00:00,4,,37.78728955,-122.3954611,6637,18.183561643835617
233082,Permitted Site,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1418 Diamond St,1.0,Sidewalk: Curb side : Cutout,Private,2020-03-25 00:00:00,3,3x3,37.74600981,-122.4358911,1414,3.873972602739726
96023,DPW Maintained,Prunus serrulata :: Ornamental Cherry,668 Larkin St,1.0,Sidewalk: Curb side : Cutout,Private,2011-09-02 00:00:00,1,3x3,37.78397773,-122.417583,4541,12.441095890410958
13060,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,583 Lombard St,3.0,Sidewalk: Curb side : Cutout,DPW,2013-09-26 00:00:00,3,2X2,37.80303166,-122.4109717,3786,10.372602739726027
364,DPW Maintained,Lophostemon confertus :: Brisbane Box,3690X 19th Ave,11.0,Sidewalk: Curb side : Cutout,DPW,2008-04-23 00:00:00,3,2,37.72122463,-122.4749612,5768,15.802739726027397
254549,Planning Code 138.1 required,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,170 10th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2020-09-04 00:00:00,3,3x3,37.78518652,-122.4687214,1251,3.4273972602739726
64448,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,2663 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,1988-06-01 00:00:00,8,,37.79425039,-122.4417676,13034,35.70958904109589
244033,DPW Maintained,Prunus cerasifera :: Cherry Plum,501X Shrader St,5.0,Sidewalk: Curb side : Cutout,Private,1999-11-18 00:00:00,8,Width 0ft,37.76984338,-122.4519606,8847,24.23835616438356
90767,DPW Maintained,Agonis flexuosa :: Peppermint Willow,3927 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-14 00:00:00,3,3x3,37.77363336,-122.5006831,5777,15.827397260273973
84472,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2505 Mariposa St,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-21 00:00:00,4,3x3,37.7630616,-122.4087574,5314,14.558904109589042
97556,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,337 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-10-21 00:00:00,3,,37.7828973,-122.4882456,4492,12.306849315068494
